all_data1,all_data2,all_data3,all_data4,all_data5,all_data6,all_data7,all_data8
shKdm4a/c-VC25,ETnERV3,3.35970213812836,0.304475463139953,0.00329234978419804,0.000298371606811807,27.0933333333333,0.0550757054728603
shKdm4a/c-VC25,Dazl,0.722799125919804,0.0923279736290568,0.000866007215979677,0.000110620902173609,29.02,0.141067359796658
shKdm4a/c-VC25,Poc1B,0.807574166800038,0.0680088990848427,0.00204549633363403,0.000172259043752916,27.78,0.026457513110646
shKdm4a/c-VC25,HSPC,0.96482107983702,0.131551534861748,1.31950791077289,0.179912415422882,18.4466666666667,0.156950098226581
shKdm4a/c-VC25,ATP5b,1.03646159987396,0.102847930578567,0.757858283255198,0.0752021648598476,19.2466666666667,0.0802080627701048
shKdm4a/c-VC25,Kdm4a,0.226356190327085,0.0211149001624043,0.00458668220400432,0.000427853714423641,26.615,0.0636396103067892
shKdm4a/c-VC25,Kdm4c,0.220166468399037,0.0226153168440097,0.00113481014351351,0.000116566755782447,28.63,0.0888819441731564
shKdm4a/c-VC25,Kdm4c2,0.313890513551148,0.0489872829850251,0.00499026911065589,0.000778805712633603,26.4933333333333,0.191398362932742
shScr-Ctrl26,L1 TF,1,0.0785157310547607,0.049036506118547,0.00385013712626896,23.2766666666667,0.0503322295684706
shScr-Ctrl26,L1 GF,1,0.0726903672954459,0.000954257781674072,6.93653486444257e-05,28.96,0.0264575131106447
shScr-Ctrl26,L1 A,1,0.0886245627465061,0.0382516732282706,0.00339003781417771,23.635,0.0777817459305223
shScr-Ctrl26,ORF1a,1,0.117490097218289,0.369419860147408,0.0434031752830856,20.3633333333333,0.135769412362775
shScr-Ctrl26,ORF2a,1,0.109810186202344,0.302848184235018,0.0332558155018891,20.65,0.121655250605964
