	VC10.Ctrl_S1.bam	VC11.Ctrl_S3.bam	VC35B.Ctrl_S5.bam	VC35C.Ctrl_S7.bam	VC10.VC_S2.bam	VC11.VC_S4.bam	VC35B.VC_S6.bam	VC35C.VC_S8.bam
Rdh10	7.28603427629257	7.02533023334393	7.10023715922494	7.23944362599504	7.21281137803124	7.32770350654206	7.06790471153909	7.16704794842347
Stau2	7.33296307044474	7.27768918127484	7.13183845408517	7.17454427812814	7.23652933215877	7.25558341484831	7.09021645082576	7.07747049313684
Gm7568	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ube2w	7.81737261334633	7.71467336623543	7.82773292558576	7.99795979276499	7.90466081127218	7.69949717403858	7.92028693200011	8.01076778318522
Tceb1	8.84294180432214	8.74239919405869	8.9431220470297	8.98645727777253	8.7147597433667	8.62368367406475	8.86418447232398	8.90001868771483
Tmem70	7.84641186671682	7.83821692480751	7.80367371169388	7.95687883719244	7.72068164098088	7.72719486715501	7.94000082305517	7.72637604354416
Ly96	6.51521738751588	6.3741516471862	6.39057445479477	6.2795009803371	6.46850385611377	6.49525820719799	6.13179381389296	6.48842227529525
Gm5828	7.94551285589832	7.91829540511425	7.77081416701565	7.738748936066	7.93583824565946	7.9047004148698	7.80571712368205	7.90206769615181
Jph1	6.48198075348179	6.42844658045411	6.49727760799682	6.49281632715779	6.73576492128562	6.61841304164408	6.6059663477055	6.13179381389296
Gdap1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Pi15	6.35359708413874	6.13179381389296	6.13179381389296	6.13179381389296	6.37015331092779	6.13179381389296	6.13179381389296	6.13179381389296
Gm16070	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Crispld1	6.96557532429281	6.92646493590163	6.76151356797185	6.59706991894713	7.36760233085321	7.29745431088372	6.76571820498071	6.83974363445737
Crisp4	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Defb18	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Defb41	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm15386	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm15825	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Tfap2d	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Tfap2b	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Pkhd1	6.40331295343811	6.13179381389296	6.61432507482807	6.61957044796179	6.63544448872062	6.87054793188428	6.79942418419032	7.04536210833365
4930486I03Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Il17a	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Il17f	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Mcm3	11.4916285050653	11.5227287811747	11.5778457716681	11.6057976548249	11.4622446732221	11.5401178420586	11.6141888048745	11.6509933630765
Paqr8	7.75086352245061	7.7744327282392	7.79554425006121	7.76081528923497	7.64444473703514	7.71342919380363	7.6788495933114	7.52888322383581
Efhc1	6.57410305987636	6.55059165585983	6.64730233974534	6.52157437132144	6.57646865074838	6.59082208985271	6.6059663477055	6.53026473054313
Tram2	8.03719798798121	7.9501632372247	8.11626546557787	7.91917382628495	8.10800344018628	7.97343256532412	7.95940251010001	7.97781804344491
Tmem14a	6.87641372363976	6.7220203226607	6.83447787112045	6.78700342073197	6.91363950863136	6.77827702030193	6.69184775243849	6.95891817186456
Gsta3	7.34208424171467	7.14056430940981	7.39917633496318	7.55152583889297	7.57951491582333	7.79368236993853	7.57684756940507	7.77478308790367
AC163025.1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Khdc1a	7.21619429862885	6.83231136066442	6.13179381389296	6.13179381389296	7.93583824565946	7.72719486715501	6.13179381389296	6.38428838801323
Khdc1c	6.95145460750285	6.6712122838984	6.31490184372467	6.13179381389296	7.73533981792219	7.58141818184991	6.13179381389296	6.31044822022519
Khdc1b	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.60690531826723	6.49525820719799	6.13179381389296	6.13179381389296
Kcnq5	6.28870956276683	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.29468371145954	6.13179381389296	6.13179381389296
Rims1	6.80985281847888	6.8117799158519	6.67821478271245	6.34059226006517	6.97992305213337	7.02487972750193	6.76571820498071	6.6935540756753
4933415F23Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm6420	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Ogfrl1	6.9370597378714	6.79056071133881	6.99749212003546	7.202925990686	6.96389882357815	7.07887744800469	6.89102844036632	7.13820994050212
B3gat2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Smap1	8.98737430527248	9.01268580448356	8.97655587584746	8.93207283950974	9.06046704860529	8.99441845770028	8.88341884619528	8.9165353162024
1110058L19Rik	7.08228072142624	7.20545746855721	7.31386660933893	7.47664495512949	6.97992305213337	6.99644948992904	7.13314288552922	7.40386010786634
Fam135a	7.82907329180742	7.83821692480751	8.11626546557787	8.06354741258825	7.84643778191767	7.82556853083924	7.81659736185551	7.80597857153439
Col9a1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Col19a1	6.40331295343811	6.13179381389296	6.13179381389296	6.13179381389296	6.30043516619232	6.29468371145954	6.34461296625808	6.13179381389296
Gm10222	10.7079096451864	10.6002186149719	10.0463649240922	10.3089929732408	10.4453058826033	10.4073795849143	10.1532138497637	10.2064525147836
Lmbrd1	7.95078896146669	7.7744327282392	7.81174773445637	7.85023946115488	8.01914776690647	7.72033253062384	7.80571712368205	7.76685329109243
Bai3	6.13179381389296	6.13179381389296	6.39057445479477	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm9884	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
4931408C20Rik	6.51521738751588	6.514324390167	6.13179381389296	6.13179381389296	6.42355807306468	6.49525820719799	6.13179381389296	6.13179381389296
Gm597	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm6462	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm9898	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Phf3	10.9209159490512	10.9710236843295	10.4641865857745	10.546655417871	11.098488794066	11.2360386716512	10.7555089689209	10.7162696912288
Ptp4a1	9.21344593592853	9.22679718300592	9.22408999310653	9.08526128742613	9.25008771504218	9.180136943877	9.16743488218545	9.06876768484992
Gm5698	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm5699	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
4931428L18Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Lgsn	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
4930521A18Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
AC121888.1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm10307	7.41220267393738	7.5587858661936	7.59084459940451	7.61539484991985	7.62856287607672	7.51730194535318	7.66659353767841	7.74273619560433
Khdrbs2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm9839	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm5415	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Prim2	8.69946918801991	8.721644985476	8.80066137604549	8.86152576034272	8.79054783921792	8.69927396223718	8.81489004002311	8.80724230267638
1700001G17Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Rab23	8.78288401570789	8.77630471386385	8.61184572641905	8.56264395425909	8.52214357987512	8.53643086955548	8.38108589519782	8.45644609335553
Bag2	6.51521738751588	6.3741516471862	6.61432507482807	6.52157437132144	6.30043516619232	6.36203288726458	6.43249391100309	6.56802190855784
Zfp451	9.36464407531246	9.39543998210636	9.44155591375795	9.2015054271998	9.47327696529662	9.47086918815822	9.40011929162002	9.38838493545929
Bend6	6.60070637967269	6.3741516471862	6.54014617057472	6.61957044796179	6.42355807306468	6.45705735740555	6.13179381389296	6.44083884963237
Dst	11.6688414492206	11.7645003102346	11.615797234869	11.4097426888846	11.4990697043894	11.8930727778285	11.751706175393	11.5745830721537
Ccdc115	7.72571006989599	7.72990372069764	7.86678406136112	7.86534606494834	7.84643778191767	7.78720073291419	7.8486538404155	7.64973170596702
Imp4	9.09164822100947	9.1133751586917	9.27302790780424	9.33735641975784	9.02575102948057	9.18464673147448	9.17132282187999	9.26093285043801
Ptpn18	6.28870956276683	6.30326731179385	6.39057445479477	6.13179381389296	6.30043516619232	6.29468371145954	6.13179381389296	6.44083884963237
Prss39	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Cfc1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Prss40	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
1700101I19Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Fam123c	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
C230030N03Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Arhgef4	6.92237562112248	7.02533023334393	6.85705643289929	6.93091741202802	6.93077990883804	7.03872048374029	6.76571820498071	7.01192468539551
Fam168b	10.1630233139934	10.1454599263525	10.060247394283	9.82776420341788	10.2596607735471	10.3036382694516	10.2454400947519	10.0490248878446
Plekhb2	8.59788701716963	8.56675956441545	8.30301230515182	8.43462863285129	8.89840327574535	9.00725916385856	8.8397578848264	8.87317436463332
Hs6st1	9.52927679081594	9.65743534149094	9.35855140201486	9.41330547234603	9.59923628582691	9.7303806142011	9.65600222756163	9.64292275937802
Uggt1	10.1376281980844	10.2634707000113	10.1935313648626	10.1238095349017	10.1206176068855	10.2829979715569	10.2196899782023	10.1458181919005
Neurl3	6.28870956276683	6.13179381389296	6.13179381389296	6.34059226006517	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Arid5a	7.24676504265258	7.12699233946291	7.27490641010067	7.27458294414087	7.08375200214508	7.05232690630637	7.32146117915045	7.27399240780237
Kansl3	8.75469127621279	8.85441478857918	8.81929550138925	8.87083371012486	8.60911737712571	8.83894882080719	9.07072669534952	8.94577727756896
Lman2l	7.81147881115281	7.78169221209596	8.05842527751129	7.58392276716779	7.81282788918335	7.83808734697123	7.94973998751431	7.74273619560433
Cnnm4	7.21619429862885	7.08493607468729	7.23428240963351	7.22136584068843	6.97992305213337	7.24481979147894	7.32146117915045	7.1527472233027
Cnnm3	8.37213630297373	8.46112887919623	8.18950471899129	8.13396588961052	8.49849789659513	8.40387609190815	8.25781883714402	8.28455708132295
Ankrd23	6.48198075348179	6.61482040245891	6.54014617057472	6.46150336323522	6.46850385611377	6.49525820719799	6.6059663477055	6.48842227529525
Ankrd39	6.86038921625554	6.83231136066442	7.01555555270995	6.87697320432497	6.87806241956233	6.81679171074814	6.79942418419032	6.90185395654656
Sema4c	6.97943569988682	6.8117799158519	7.05049085153949	7.00503249944431	6.85956195584987	6.93621487079847	6.65076230603963	6.97699864280064
D430040D24Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Fam178b	7.86350298785392	7.91182083654863	8.14114830550337	7.9095629371121	8.09181352033692	8.01721212865932	8.10458050463367	7.950810826252
Cox5b	8.39465378191992	8.25573707851105	8.17158434907794	8.55681731062044	8.13977640138748	8.16421325564777	8.27293880073946	8.523801242092
Actr1b	9.25974431081728	9.18502084387357	9.32547757269419	9.36692837088167	9.20086613584115	9.24199122130105	9.40341513565798	9.40700920329516
Zap70	6.67246431947532	6.7220203226607	6.44852269160215	6.52157437132144	6.60690531826723	6.4136289099937	6.34461296625808	6.60267805973589
Tmem131	10.2356170798871	10.2268021793304	10.203287922243	10.0870509139155	10.2596607735471	10.2829979715569	10.1725239489275	9.98579418286333
Rpl12-ps1	7.82907329180742	7.81029127242101	7.81174773445637	8.01578962773309	7.83979110256535	7.77412945950416	7.76116515886406	7.84385277507182
Vwa3b	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.31044822022519
Cnga3	6.80985281847888	6.76858472937674	6.64730233974534	6.73663280370632	7.09755962542756	7.01079343997655	6.83140017235245	6.83974363445737
Inpp4a	7.29560372274547	7.31183691619581	7.3755360376743	7.230448840558	7.417465755387	7.2229124492414	7.1538299119092	7.27399240780237
4930439A04Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
6330578E17Rik	9.70305043185423	9.74903759389795	9.83635944136182	9.73680366045573	9.71823431853463	9.58043084018386	9.80740913958025	9.6132452741231
Unc50	8.108774602789	8.03524490792643	8.19542304380885	8.3176433712358	8.02488955838775	8.09537774701405	8.13002934809265	8.24189024799813
Mgat4a	7.08228072142624	7.04064707831522	7.22033851728702	7.41116879039792	6.87806241956233	6.88754993877745	7.23208724400455	7.20862593565125
2010300C02Rik	6.28870956276683	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
4930556I23Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Tsga10	6.89207178049518	6.8117799158519	6.81108884810333	6.90446036303014	6.75821875053479	6.75806981012736	6.94594023169007	6.77110923245776
Lipt1	7.12924046961315	7.14056430940981	7.2880693309374	7.22136584068843	7.12451684597548	7.02487972750193	7.25064896289008	7.31114822286969
Mitd1	7.49360735406908	7.61876814144984	7.64788904976712	7.68166986238781	7.57951491582333	7.48375527993066	7.47911061959169	7.56749860610362
Mrpl30	8.42772742200514	8.37827769842209	8.84496617647799	8.85918892140733	8.39948874728356	8.45466165278457	8.80986204175465	8.82490139196405
Lyg2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm15457	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.37015331092779	6.4136289099937	6.13179381389296	6.13179381389296
Lyg1	6.40331295343811	6.30326731179385	6.13179381389296	6.13179381389296	6.30043516619232	6.4136289099937	6.13179381389296	6.13179381389296
Txndc9	8.79952551267337	8.74239919405869	8.89491576939507	8.93871276925751	8.89543596614554	8.85616272885501	8.9211020815411	8.99628683740828
Eif5b	10.0709783309385	10.0443228427782	9.84709231971499	9.93195594412583	10.0251493283745	10.2039353561068	9.82708440999976	9.85026116403358
Rev1	9.54230435799886	9.55951884821266	8.9431220470297	8.73441359393634	9.56832055928408	9.55469036544614	8.67776145298158	8.77122784026666
Aff3	6.86038921625554	6.8117799158519	7.10023715922494	7.02822888814365	6.93077990883804	6.83520357498763	7.17404149506305	7.1083825196614
Gm16150	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm16151	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm16152	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Lonrf2	6.75491153736213	6.90862785136574	6.87889835043149	6.89085248739651	6.63544448872062	6.81679171074814	6.79942418419032	6.83974363445737
Chst10	6.92237562112248	7.05567791617465	7.08398389271581	7.19356427853375	6.82094500869785	6.79783231403592	6.86187436825669	6.94038912732179
Nms	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Pdcl3	8.03227802543749	8.00552401220147	8.05842527751129	8.1968621880928	8.0075841745161	7.98452331577049	7.91030927953797	7.91619409098186
Npas2	6.28870956276683	6.42844658045411	6.31490184372467	6.2795009803371	6.46850385611377	6.56139989303944	6.13179381389296	6.13179381389296
Rpl31	8.83221554592633	8.81916437819853	8.72348434701203	8.97574965206418	8.70455713963606	8.76175923638102	8.7585422139727	8.89001312435864
Tbc1d8	8.45645006692587	8.43982226829161	7.90460798436864	7.88026537887373	8.47442685029244	8.49245020814941	8.05209307111183	8.09257574154081
D1Bwg0212e	9.39374964109958	9.4625523405598	9.51995556362741	9.56389360470288	9.46933926078529	9.51785001315869	9.48029351486278	9.46367625819907
Gm15832	7.11774113138529	7.31183691619581	7.17718369623605	7.230448840558	7.32584664202678	7.25558341484831	7.32146117915045	7.28653805289563
Rnf149	8.5052720436308	8.62037834288187	8.68728017137659	8.64442050647332	8.77442532020628	8.61350618226874	8.7321428001865	8.52817334941732
Creg2	6.48198075348179	6.514324390167	6.44852269160215	6.34059226006517	6.46850385611377	6.45705735740555	6.13179381389296	6.44083884963237
Rfx8	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm3646	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Map4k4	10.5975976459359	10.7138290737495	10.7394448576924	10.7325095383213	10.5489409763628	10.735684981687	10.8578401837532	10.7893007027297
Il1r2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.29468371145954	6.13179381389296	6.13179381389296
Il1r1	6.44516362046025	6.58388509172938	6.44852269160215	6.59706991894713	6.73576492128562	6.73714519188541	6.6059663477055	6.56802190855784
Il1rl2	6.28870956276683	6.3741516471862	6.31490184372467	6.34059226006517	6.37015331092779	6.29468371145954	6.13179381389296	6.38428838801323
Il1rl1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Il18r1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Il18rap	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Slc9a4	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Slc9a2	6.84397338561152	6.58388509172938	6.67821478271245	6.46150336323522	6.77984865103834	6.52974013788659	6.69184775243849	6.44083884963237
Mfsd9	6.75491153736213	6.79056071133881	6.73509665103852	6.87697320432497	6.77984865103834	6.79783231403592	6.72998881641996	6.81768371078965
Tmem182	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
AC101702.1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm9915	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
2610017I09Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm20646	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Pou3f3	6.625832153588	6.30326731179385	6.31490184372467	6.34059226006517	6.50803496413872	6.45705735740555	6.13179381389296	6.31044822022519
Mrps9	8.74037416258546	8.80611870958889	8.71152276587921	8.87083371012486	8.68044978286186	8.56497079091698	8.71064979535258	8.79653686308348
Gpr45	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
AC112941.2	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Tgfbrap1	7.81737261334633	7.56755730492139	7.67536156644238	7.51813531761095	7.77823837428667	7.76091102890433	7.65420375918031	7.7345849489295
8430432A02Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
AI597479	8.27392704624548	8.37377013808196	8.37697276543422	8.28579974716516	8.24032617145607	8.3301749102515	8.19551041099159	8.20336856713732
Fhl2	6.13179381389296	6.13179381389296	6.13179381389296	6.34059226006517	6.13179381389296	6.29468371145954	6.13179381389296	6.31044822022519
Nck2	8.14083947944693	8.16358499097676	7.8744441520971	7.95222864420712	8.26902462217103	8.32595680858042	7.92028693200011	7.93708142021959
1500015O10Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.34461296625808	6.13179381389296
Uxs1	7.72571006989599	7.72990372069764	7.77911540867635	7.89011014557198	7.79219598939396	7.81291672986485	7.99731276618457	7.88777503197816
Tpp2	10.1535528517805	10.1656076211494	10.0648451009939	9.96755017040794	10.2505715693075	10.2620561543019	9.92842562905959	10.0312425276262
A530098C11Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gm8251	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.30043516619232	6.13179381389296	6.13179381389296	6.13179381389296
1700029F09Rik	7.88035465688919	7.88557200290733	8.15949673609275	8.09717415144574	7.9781951093301	7.82556853083924	8.07860991339188	8.23100070172204
Kdelc1	8.41679431084897	8.37827769842209	8.46635645565775	8.41204539176752	8.45403067372198	8.35932828138307	8.32451920098358	8.43789537106417
Bivm	8.14083947944693	8.28021176508475	7.89713714650009	8.05070214195186	8.21097750598081	8.05950503977452	7.8901049033445	7.99769275455762
Ercc5	8.47759268526226	8.51498455102309	7.98390676366794	8.14599698820512	8.36036831757334	8.46990572503849	8.00661169292465	7.91619409098186
4832428D23Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Gulp1	6.90738570636601	6.94387245310972	7.05049085153949	7.11489821696952	6.87806241956233	6.90414497489516	6.83140017235245	7.02881878604147
Col3a1	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.30043516619232	6.29468371145954	6.13179381389296	6.13179381389296
Col5a2	8.13630796407385	8.04693799325407	7.10023715922494	7.11489821696952	8.60177318394493	8.67345579023672	7.73823766157341	7.89494242791472
Wdr75	10.1312084041598	10.1314420635492	10.3622172909877	10.4133610894848	10.1268441052818	10.1225801097877	10.4040393732606	10.445305629676
Slc40a1	7.01957662132783	7.04064707831522	6.61432507482807	6.52157437132144	7.36760233085321	7.26622527879493	6.79942418419032	6.66505859694279
Rpl23a-ps1	6.35359708413874	6.30326731179385	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.34461296625808	6.13179381389296
Gm3852	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.29468371145954	6.13179381389296	6.31044822022519
Gm4776	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Dnahc7b	6.13179381389296	6.13179381389296	6.39057445479477	6.13179381389296	6.54371368022122	6.36203288726458	6.49974364501511	6.31044822022519
Dnahc7c	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Slc39a10	9.35727287934937	9.47884420357149	9.46739890771528	9.56813061175175	9.46539056564225	9.47637031536311	9.42303029658153	9.45699493380174
C230029F24Rik	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Tmeff2	6.13179381389296	6.13179381389296	6.13179381389296	6.2795009803371	6.37015331092779	6.29468371145954	6.13179381389296	6.13179381389296
Sdpr	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296	6.13179381389296
Obfc2a	9.04626535999578	8.70410551486291	8.75487912433982	8.76480996406692	9.07620267523862	9.0672966773663	8.98910711408783	9.03601506518796
Myo1b	9.75422860124029	9.77721301489825	9.57063186878103	9.49877003183207	9.87919061973158	9.94056486260337	9.56206585735646	9.60321332250351
Gm8420	8.96554731377136	8.91930678599706	9.07843902536736	9.27454742825719	8.87146510683863	8.85901091812003	8.89767075113885	9.16814408275606
Stat4	6.86038921625554	6.96087765556749	6.92061624049418	7.25717719056239	6.73576492128562	6.88754993877745	7.04497156111419	7.06157358689571
Gm3940	7.42900112242042	7.50461460574313	7.3755360376743	7.43345611796575	7.5193811695205	7.36663928024866	7.43431070489517	7.43654473062236
Stat1	8.31804845650293	8.41816866029207	8.03853924288754	7.97987000093066	8.15537048228	8.07500424886254	7.99731276618457	7.90206769615181
Gls	9.1356018245728	9.20237382866035	9.54662127792787	9.45668325552813	9.13242804169696	8.98145795026963	9.48340783792557	9.40700920329516
Nab1	7.34208424171467	7.21789330612333	6.87889835043149	6.90446036303014	7.59610624465998	7.45787959697358	7.19380527063493	7.06157358689571
Tmem194b	7.16285238753996	7.26603051973795	7.33899772214162	7.164880418725	7.38784291583209	7.12957608839984	7.33838315382693	7.22207247149501
Mfsd6	6.54573715440656	6.69721617720379	6.64730233974534	6.68137575554171	6.77984865103834	6.66921282755177	6.55628523847769	6.66505859694279
Inpp1	6.51521738751588	6.55059165585983	6.49727760799682	6.54830722777354	6.46850385611377	6.59082208985271	6.6059663477055	6.63487493070411
